tidspunkt,temperatur,trykk,fuktighet,pm25,pm10
2022-12-11 15:38:11.610250,26.007261375482386,1009.8690669023421,17.38878811026112,3,3
2022-12-11 15:38:44.504326,26.305869335291803,1009.8865924164427,17.36907207008495,2,2
2022-12-11 15:39:17.396048,26.33511398876852,1009.8734614454999,17.31176918940976,4,4
2022-12-11 15:41:08.354891,25.865216097390594,1009.82667563015,17.528726225811113,3,3
2022-12-11 15:41:41.251033,26.017136757149355,1009.8307274406674,17.542184377822366,2,3
2022-12-11 15:42:14.140130,26.42263786213032,1009.8151995324193,17.554372110316198,2,2
2022-12-11 15:44:08.278466,25.86753709743089,1009.8070963862458,17.511765712278944,2,2
2022-12-11 15:44:41.172818,26.342668194226064,1009.8001013634914,17.487810641006217,2,2
2022-12-11 15:45:14.060230,26.40579943139017,1009.8183695449728,17.468763804411918,2,2
2022-12-11 15:47:06.736430,26.726689004010897,1009.7978342662475,17.397633352286018,2,2
2022-12-11 15:47:39.622152,25.919063308897602,1009.8037424416843,17.48749263791944,5,5
2022-12-11 15:48:12.522953,26.306924786651013,1009.8041816679707,17.50028911358601,3,3
2022-12-11 15:50:10.396942,25.861502497411507,1009.7678478864536,17.54010713290697,3,3
2022-12-11 15:50:43.295608,25.923705310924134,1009.8055629428575,17.526726563078427,2,2
2022-12-11 15:51:16.187745,25.96607479175775,1009.7765438605414,17.588935858542303,4,5
2022-12-11 15:53:10.449828,25.981266149696076,1009.820962767128,17.434708409293485,2,3
2022-12-11 15:53:43.351417,26.10799292404544,1009.7931035566207,17.35717345745119,3,3
2022-12-11 15:54:16.243069,26.547507635143685,1009.795549873546,17.49383549085212,3,4
2022-12-11 15:56:18.514336,26.57721644622175,1009.7863687848288,17.447796886112336,2,2
2022-12-11 15:56:51.401486,25.924169511135815,1009.7770576120668,17.49294532266116,2,3
2022-12-11 15:57:24.300204,26.1036053287709,1009.8036144429296,17.642251177545308,4,4
2022-12-11 15:59:22.093222,25.70970918821076,1009.7980936035608,18.113436212798597,2,2
2022-12-11 15:59:55.830695,25.915941245068208,1009.7968165340347,18.38374855708891,4,4
2022-12-11 16:00:28.728316,26.240544198413982,1009.792482827253,18.273315336456058,4,4
2022-12-11 16:02:21.176262,26.097443342918634,1009.8291104693814,18.051473061575095,2,2
2022-12-11 16:02:54.070394,26.12065334796066,1009.8143091116127,18.039445169505136,3,3
2022-12-11 16:03:26.968646,25.714688070063705,1009.8276007671014,18.004785017029114,4,4
2022-12-11 16:05:22.556310,25.637758292592416,1009.8586160567033,18.014593533340896,3,3
2022-12-11 16:05:55.450571,26.109849727509758,1009.858390681814,17.700486066447013,3,3
2022-12-11 16:06:28.343379,26.208050216414254,1009.8633914498978,17.89186481920475,4,4
2022-12-11 16:08:22.733555,26.17230684550826,1009.8879460127085,17.90994216290727,3,3
2022-12-11 16:08:55.628593,26.69246528049655,1009.8873690595648,17.850749648515293,3,4
2022-12-11 16:09:28.521100,26.421245263101284,1009.9109451219113,17.880722758203785,4,5
2022-12-11 16:11:22.446921,25.84943329820532,1009.9318096575809,17.82747790888183,3,3
2022-12-11 16:11:55.339615,25.93391771596054,1009.9263680137866,17.773983685103758,3,4
2022-12-11 16:12:28.230906,26.176484641605164,1009.9438768148613,17.881674953602168,3,3
2022-12-11 16:14:23.997733,26.08258894184623,1009.919926713849,17.798781495542602,3,3
2022-12-11 16:14:56.890317,26.04173934756764,1009.9233610604715,17.822665653306302,4,5
2022-12-11 16:15:29.785384,26.10778312268047,1009.9653833363968,17.92335803748186,4,4
2022-12-11 16:17:25.814496,26.005868773970423,1009.9118973338633,17.709643371390136,1,1
2022-12-11 16:17:58.707072,26.69546079129285,1009.9281419542099,17.526389565348282,2,3
2022-12-11 16:18:31.590517,26.294264315877243,1009.9179083973594,17.645287303698257,3,3
2022-12-11 16:20:24.106064,25.94830792440632,1009.9391851077304,17.767869707870272,3,4
2022-12-11 16:20:57.835046,26.09140874228017,1009.9367059818026,17.820990261208234,3,3
2022-12-11 16:21:30.733932,26.224297206408306,1009.9380616315992,17.86881540509732,4,4
2022-12-11 16:23:22.729860,26.07423334198197,1009.9617251170895,17.827196134011803,2,2
2022-12-11 16:23:55.621074,25.846648098546147,1009.9645240964617,17.85007727271998,2,2
2022-12-11 16:24:28.515647,26.022370473634417,1009.9867980237524,17.993710528443167,5,6
